Accession,Artwork Title,Artist_Lastname,Artist_FirstName,Medium,Artwork Year,Dimension,BLDGID,School Name,Borough
"71,231",BAR AND GRILL (FROM WPA BOOK OF GRAPHICS ACCESSION # 71228),JACOBI,ELI,LINOLEUM CUT,01/01/1940 12:00:00 AM,N/A,K490,FORT HAMILTON HS - K,BROOKLYN
"71,241",HERE COMES THE PARADE,BRESLOW,LOUIS,LINOLEUM CUT,01/01/1940 12:00:00 AM,"12"" X 14""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,241",HERE COMES THE PARADE,BRESLOW,LOUIS,WOODCUT,01/01/1940 12:00:00 AM,"12"" X 14""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,246",HUDSON STREET,DE KOHARY,ANN,LITHOGRAPH,,"20"" X 25""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,251",NO. 6 COLLIERY,HELFOND,RIVA,LITHOGRAPH,,"20"" X 25""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,254",RIDING HIGH,LOWELL,NAT,ETCHING,01/01/1940 12:00:00 AM,"18"" X 15""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,256",FLOODLIGHTS,MARGOLIES,SAMUEL,"ETCHING, COLOR",01/01/1940 12:00:00 AM,"18"" X 15""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,256",FLOODLIGHTS,MARGOLIES,SAMUEL,ETCHING,01/01/1940 12:00:00 AM,"18"" X 15""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,262",STEEL'S KITCHEN GARDEN,OLDS,ELIZABETH,SILKSCREEN,01/01/1931 12:00:00 AM,"18"" X 21""",K490,FORT HAMILTON HS - K,BROOKLYN
"20,083",UNTITLED,ROSEN,LEE,CERAMIC,01/01/1959 12:00:00 AM,,K495,SHEEPSHEAD BAY HS - K,BROOKLYN
"11,002",ENVIRONMENTAL SCULPTURE,SHAMIR,AMI,CONCRETE,01/01/1985 12:00:00 AM,,M025,J.H.S. 25 - MANHATTAN,MANHATTAN
"31,316",GIFT OF FREEDOM,MORTELLITO,DOMENICO,WATERCOLOR,01/01/1975 12:00:00 AM,"49 1/2"" X 97 1/2""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,380",WOMAN'S HEAD,KOLLWITZ,KATHE,ETCHING,,"16 1/8"" X 13""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,381",DANSEUSE,DEGAS,EDGAR,ETCHING,,"14 3/4"" X 12 1/8""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,382",ABSORBED IN STUDY,MARGULIES,JOSEPH,ETCHING,,"18 1/4"" X 16 1/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,383",MOTHER AND SEATED CHILD,CASSATT,MARY,ETCHING,,"15 3/4"" X 13 1/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,384",REVERIE,GREENWOOD,MARION,LITHOGRAPH,,"20 7/8"" X 16 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,385",OLYMPIA (FEMALE HEAD),TAUBES,FREDERIC,ETCHING,,"19 3/9"" X 16 1/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,386",FILLE DE DOS,MORISOT,BERTHE,ETCHING,,"14 3/4"" X 12 31/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,387",LA BELLE ENFANT,DUFY,RAUOL,ETCHING,,"15"" X 12 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,388",MAN WITH LOGS,HIRSCH,JOSEPH,LITHOGRAPH,,"16 3/4"" X 19 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,389",IN FRONT OF THE ARK,GROSS,CHAIM,LITHOGRAPH,01/01/1962 12:00:00 AM,"20 3/4"" X 16 3/4""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,390",THE ANGEL DEPARTING FROM THE FAMILY OF TOBIAS,VAN RIJN,REMBRANDT,ETCHING,01/01/1641 12:00:00 AM,,Q455,NEWTOWN HS - QUEENS,QUEENS
"71,391",SOLDIER ABOUT TO MOUNT HIS HORSE (FROM VARI CAPRICCI),TIEPOLO,GIOVANNI,ETCHING,01/01/1740 12:00:00 AM,"APPROX. 12"" X 13""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,392",SWING IT,UHEDON,AIDA,"ETCHING, COLOR",01/01/1986 12:00:00 AM,"20 1/4"" X 17 1/8""",Q455,NEWTOWN HS - QUEENS,QUEENS
"71,393",? OF IN THE BEGINING,GOTLIB,FLORRIE,ETCHING,01/01/1986 12:00:00 AM,"23 1/2"" X 25 1/2""",Q455,NEWTOWN HS - QUEENS,QUEENS
"30,033",PRINCIPAL HAROLD E. TAYLOR,ANONYMOUS,,OIL ON CANVAS,,"36"" X31""",K430,BROOKLYN TECH HS - K,BROOKLYN
"30,034",PRINCIPAL WILLIAM PABST,OPPENHEIMER,S,OIL ON CANVAS,01/01/1965 12:00:00 AM,"47"" X 41""",K430,BROOKLYN TECH HS - K,BROOKLYN
"30,035",PORTRAIT OF PRINCIPAL,WALLACE,F,OIL ON CANVAS,,"35 1/2"" X 30 1/4""",K430,BROOKLYN TECH HS - K,BROOKLYN
"11,760",HENRIETTA SZOLD,MALMUD,ANNIE,BRONZE,01/01/1958 12:00:00 AM,,M134,P.S. 134 - MANHATTAN,MANHATTAN
"20,047","WOODROW WILSON, ANDREW JACKSON",LANING,EDWARD,OIL ON CANVAS,01/01/1955 12:00:00 AM,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,252",ST. JOHN STREET,LANDAU,LEV,OIL ON CANVAS,01/01/1940 12:00:00 AM,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"11,027",GEMINI,FOXX,PHILIP,ALABASTER,,,Q485,GROVER CLEVELAND HS - Q,QUEENS
"31,087",THE FISHERMAN,BERM,BEN,OIL ON CANVAS,01/01/1938 12:00:00 AM,"30 3/16 X 24 3/16""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"71,413",PASSAGE,NODA,MASAAKI,SILKSCREEN,01/01/1982 12:00:00 AM,"41"" X 30 1/2""",X126,P.S. 126 (ECF) - BRONX,BRONX
"31,146","""GILBERT S. BLAKELY PRINCIPAL 1913-1925",CHILD,EDWARD,OIL ON CANVAS,01/01/1936 12:00:00 AM,"43"" X 37""",X425,EVANDER CHILDS HS - X,BRONX
"71,414",MAGIC KINGDOM,BLEACH,JOANNE,PAPER,01/01/1983 12:00:00 AM,"28"" X 36 1/2""",K048,P.S. 48 - BROOKLYN,BROOKLYN
"31,145","""HENRY L. NORR PRINCIPAL 1925-1934""",NEWELL,JAMES,OIL ON CANVAS,01/01/1937 12:00:00 AM,"46 1/2"" X 37 5/8""",X425,EVANDER CHILDS HS - X,BRONX
"71,278",PSYCHOSIS - TWO NAPOLEANS AND A JOSEPHINE,SIHAN,RUTH,SILKSCREEN,01/01/1940 12:00:00 AM,"21"" X 18""",K490,FORT HAMILTON HS - K,BROOKLYN
"31,249",FISHERMAN ON WHARF,WILSON,SOL,OIL ON CANVAS,01/01/1937 12:00:00 AM,"27"" X 37""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"31,088",VIAGGIATORE INCANTO,FINELLI,PIETRO,OIL ON CANVAS,01/01/1986 12:00:00 AM,"17"" X 12 3/4""",R002,I.S. 2 - STATEN ISLAND,STATEN ISLAND
"20,058",SPIRIT OF MODERN CIVILIZATION,GOODMAN,JOB,OIL ON CANVAS,,,Q485,GROVER CLEVELAND HS - Q,QUEENS
"31,142",UNTITLED,DUBINA,MICHAEL,OIL ON PAPER,01/01/1990 12:00:00 AM,"30 1/2 "" X 38 1/2""",K249,P.S. 249 - BROOKLYN,BROOKLYN
"31,081",DESERT MOVE II,HAMBLETON,SUSAN,OIL ON CANVAS,01/01/1986 12:00:00 AM,"42"" X 55""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,415",BLUE FIN POPPING BABY PORCUPINE PUFFERS,MELTZOFF,STANLEY,"LITHOGRAPH, COLOR",01/01/1987 12:00:00 AM,"27"" X 32""",K014,I.S. 14 - BROOKLYN,BROOKLYN
"71,416",BLACK MARLIN AND WAHOO,MELTZOFF,STANLEY,"LITHOGRAPH, COLOR",01/01/1987 12:00:00 AM,"25"" X 34 1/2""",K014,I.S. 14 - BROOKLYN,BROOKLYN
"71,417",SAILFISH #22,MELTZOFF,STANLEY,"LITHOGRAPH, COLOR",01/01/1987 12:00:00 AM,"25 1/2 "" X 34""",K014,I.S. 14 - BROOKLYN,BROOKLYN
"11,634",TELEPHONE,KAMMERICHS,KLAUS,POLYSTYROL,01/01/1972 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"31,326",FREEDOM FROM FEAR OF ILLNESS,GOODSPEED,ALBERT,OIL ON BOARD,01/01/1976 12:00:00 AM,"49 1/2"" X 97 1/2""",X021,P.S. 21 - BRONX,BRONX
"31,325",FREEDOM FOR PROGRESS,TREADWELL,HELEN,ACRYLIC ON PANEL,,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,325",FREEDOM FOR PROGRESS,TREADWELL,HELEN,ACRYLIC ON PAPER,,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,323",FREEDOM TO GO WHERE ONE PLEASES,MANSHIP,JOHN,OIL ON CANVAS,01/01/1975 12:00:00 AM,"49 1/2"" X 97 1/2""",M890,COMMISSIONER OF INVESTIGATION-M,MANHATTAN
"31,323",FREEDOM TO GO WHERE ONE PLEASES,MANSHIP,JOHN,TO BE DETERMINED,01/01/1975 12:00:00 AM,"49 1/2"" X 97 1/2""",M890,COMMISSIONER OF INVESTIGATION-M,MANHATTAN
"31,324","FREEDOM OF THE AIR, EARTH AND SEA",GOFF,LLOYD,WATERCOLOR,,"49 1/2"" X 97 1/2""",K989,P.S. 104/P.S. 185 ANNEX-K,BROOKLYN
"31,322",FREEDOM FOR RELIGION,ALTABE,JOAN,OIL ON PAPER,,,Q801,OSSS / DSF - QUEENS,QUEENS
"31,314",THE GIFT OF FREEDOM,SWANN,INGO,OIL ON BOARD,01/01/1976 12:00:00 AM,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,314",THE GIFT OF FREEDOM,SWANN,INGO,PAPER,01/01/1976 12:00:00 AM,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,321",FREEDOM OF ARTISTIC EXPRESSION,MASON,FRANK,OIL ON CANVAS,01/01/1976 12:00:00 AM,"29 3/8"" X 39 1/2""",K535,LEON GOLDSTEIN HS - BROOKLYN,BROOKLYN
"31,307",FREEDOM TO LOVE THE BEAUTY OF THE EARTH,MALOUBIER,JACQUES,PAPER,01/01/1976 12:00:00 AM,"49 1/2"" X 97 1/2""",Q801,OSSS / DSF - QUEENS,QUEENS
"31,307",FREEDOM TO LOVE THE BEAUTY OF THE EARTH,MALOUBIER,JACQUES,ACRYLIC ON PAPER,01/01/1976 12:00:00 AM,"49 1/2"" X 97 1/2""",Q801,OSSS / DSF - QUEENS,QUEENS
"31,311",LIFE IS A LABOR & ODE TO AUDUBON,WINTER,LUMEN,ACRYLIC ON CANVAS,,"49 1/2"" X 97 1/2""",Q130,P.S. 130 - QUEENS,QUEENS
"31,317",FREEDOM OF THE FUTURE IN SPACE,MULLEN,BUELL,OIL ON BOARD,01/01/1976 12:00:00 AM,"49 1/2"" X 97""",Q984,QUEENS COLL SCL FOR SCI. & MATH-Q,QUEENS
"31,317",FREEDOM OF THE FUTURE IN SPACE,MULLEN,BUELL,"ALUMINUM, PAINTED, EPOXY",01/01/1976 12:00:00 AM,"49 1/2"" X 97""",Q984,QUEENS COLL SCL FOR SCI. & MATH-Q,QUEENS
"31,313",FREEDOM OF ARTISTIC EXPRESSION,WILLIAMSON,WILLIAM,TO BE DETERMINED,,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,313",FREEDOM OF ARTISTIC EXPRESSION,WILLIAMSON,WILLIAM,WATERCOLOR,,"49 1/2"" X 97 1/2""",X435,THEODORE ROOSEVELT HS - X,BRONX
"31,310",FREEDOM TO BEAR ARMS,CASE,ELIZABETH,OIL ON BOARD,01/01/1975 12:00:00 AM,"49 1/2"" X 97 1/2""",Q801,OSSS / DSF - QUEENS,QUEENS
"31,079",MISS LIBERTY FACE MAQUETTE,WONG,MARTIN,OIL ON CANVAS,01/01/1994 12:00:00 AM,"5' 3"" X 46""",M090,I.S. 90 - MANHATTAN,MANHATTAN
"71,151",FRENCH CELLIST,MARGULIES,JOSEPH,ETCHING,01/01/1937 12:00:00 AM,"19"" X 15""",K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"11,739",TWO MYTHOLOGICAL FIGURES,ANONYMOUS,,METAL,,,K410,ABRAHAM LINCOLN HS - K,BROOKLYN
"71,398",UNTITLED,PORTER,KATHERINE,WOODCUT,01/01/1986 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,399",SQUASH,PFAFF,JUDY,WOODCUT,01/01/1986 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,409",LEDA AND THE SWAN,NAKIAN,REUBEN,LITHOGRAPH,01/01/1983 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,406",UNTITLED,BONTECOU,LEE,LITHOGRAPH,01/01/1986 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,405",AEROBATIC SKY ART PROJECT FOR SUNY PURCHASE,POLESKIE,STEVE,SILKSCREEN,01/01/1978 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,404",UNTITLED,FERRARA,JACKIE,"ETCHING, COLOR",01/01/1986 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,403",UNTITLED,FERRER,RAFAEL,ETCHING,01/01/1984 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,402",GOLD SERIES 3,JOHNSON,LESTER,SILKSCREEN,01/01/1984 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,401",THE BRANK,GOLUB,LEON,LITHOGRAPH,01/01/1984 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,400",SELF PORTRAIT,GILLESPIE,GREGORY,LITHOGRAPH,01/01/1984 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,407",UNTITLED,MCNEIL,GEORGE,LITHOGRAPH,01/01/1986 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,410",UNTITLED,FRANK,MARY,PAPER,01/01/1983 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"71,408",UNTITLED,BOSMAN,RICHARD,ETCHING,01/01/1983 12:00:00 AM,,M485,FIORELLO LAGUARDIA HS - MANHATTAN,MANHATTAN
"31,217","""FOREST PATH""",OWEN,ROBERT,OIL ON CANVAS,01/01/1937 12:00:00 AM,"30"" X 36""",K430,BROOKLYN TECH HS - K,BROOKLYN
"31,209",CONSTITUTION #2,RODVOGIN,HARRIS,OIL ON CANVAS,01/01/1937 12:00:00 AM,"28"" X 34""",K430,BROOKLYN TECH HS - K,BROOKLYN
"11,044",THE OPENING,OSHITA,KAZUMA,BRASS,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,044",THE OPENING,OSHITA,KAZUMA,WOOD,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,044",THE OPENING,OSHITA,KAZUMA,STEEL,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,044",THE OPENING,OSHITA,KAZUMA,FIBERGLASS,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,043",WOODSIDE STORY,OSHITA,KAZUMA,FIBERGLASS,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,043",WOODSIDE STORY,OSHITA,KAZUMA,BRASS,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,043",WOODSIDE STORY,OSHITA,KAZUMA,STEEL,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"11,043",WOODSIDE STORY,OSHITA,KAZUMA,WOOD,01/01/1999 12:00:00 AM,,Q125,I.S. 125 - QUEENS,QUEENS
"21,224","CHILDREN IN VOCATIONAL ACTIVITIES, CHILDREN AT PLAY",SIMMS,HERMAN,OIL ON CANVAS,01/01/1939 12:00:00 AM,,K216,P.S. 216 - BROOKLYN,BROOKLYN
"21,224","CHILDREN IN VOCATIONAL ACTIVITIES, CHILDREN AT PLAY",SIMMS,HERMAN,FRESCO SECCO,01/01/1939 12:00:00 AM,,K216,P.S. 216 - BROOKLYN,BROOKLYN
"71,271",SHIPS GRAVEYARD,ROGERS,JULIA,LITHOGRAPH,01/01/1940 12:00:00 AM,"20"" X 25""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,274",KENTUCKY CABIN,SCHARDT,BERNARD,WOODCUT,01/01/1940 12:00:00 AM,"15"" X 18""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,274",KENTUCKY CABIN,SCHARDT,BERNARD,LINOLEUM CUT,01/01/1940 12:00:00 AM,"15"" X 18""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,284",LONG ISLAND LANDSCAPE,WEISSBUCH,OSCAR,WOODCUT,01/01/1940 12:00:00 AM,"15"" X 18""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,284",LONG ISLAND LANDSCAPE,WEISSBUCH,OSCAR,LINOLEUM CUT,01/01/1940 12:00:00 AM,"15"" X 18""",K490,FORT HAMILTON HS - K,BROOKLYN
"71,324",PEEKSKILL WATERFRONT,ABELMAN,IDA,"WOODCUT, COLOR",01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,324",PEEKSKILL WATERFRONT,ABELMAN,IDA,"LINOLEUM CUT, COLOR",01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,325",STREET PATTERNS,ABELMAN,IDA,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,326",HOLIDAY TRAVELERS,ANDERSON,CARLOS,LITHOGRAPH,01/01/1938 12:00:00 AM,,Q460,FLUSHING HS - Q,QUEENS
"71,327",CLOWNS,BERMAN,SARAH,LITHOGRAPH,01/01/1936 12:00:00 AM,"MATT: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,328",LOWER FULTON STREET,BOURNE,MORTIMER,ETCHING,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,329",CLOWN ON UNICYCLE,BRANDFIELD,DAYTON,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,330",NIGHT SCENE,CHANEY,RUTH,LITHOGRAPH,01/01/1937 12:00:00 AM,,Q460,FLUSHING HS - Q,QUEENS
"21,063",MAJOR INFLUENCES IN CIVILIZATION,LISHINSKY,ABRAHAM,OIL ON CANVAS,01/01/1937 12:00:00 AM,,K415,SAMUEL J. TILDEN HS - K,BROOKLYN
"71,331",FROM THE BALCONY,CONSTANT,GEORGE,ETCHING,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,371",NIGHT FLIGHT,STERNBERG,HARRY,"ETCHING, COLOR",01/01/1937 12:00:00 AM,"MATT: 16"" X 20""",Q570,FRANK SINATRA HIGH SCHOOL-Q,QUEENS
"71,332","STILL LIFE WITH PEARS, BOWL AND CLOTH",CONSTANT,GEORGE,ETCHING,01/01/1938 12:00:00 AM,"MATT: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"21,244","""DECORATIVE MAPS""",KNOTTS,BENJAMIN,OIL ON CANVAS,01/01/1934 12:00:00 AM,,M480,JULIA RICHMAN ED. COMPLEX - M,MANHATTAN
"71,333",WHEN WE WERE VERY YOUNG,CONSTANT,GEORGE,ETCHING,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,334","""L"" STATION WAITING ROOM",DE KOHARY,ANN,LITHOGRAPH,01/01/1938 12:00:00 AM,"MATT: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,336",SPUYTEN DUYVIL,FAYE,HAROLD,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,337",JERSEY LOCOMOTIVE,FAYE,HAROLD,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,338",THE BOSS,FEINSTEIN,DAVID,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,339",THE BEACH,FRUHAUF,ALINE,LITHOGRAPH,01/01/1937 12:00:00 AM,,Q460,FLUSHING HS - Q,QUEENS
"71,341",DAILY WORKER,GLINTENKAMP,HENDRYK,WOODCUT,01/01/1934 12:00:00 AM,"MATT: 20"" X 16""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,342",STILL LIFE,GOOD,MINNETTA,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"21,601",WORLD PROGRESS IN WRITTEN AND PRINTED ARTS,DAVIS,CHARLES,TEMPERA ON CANVAS,01/01/1939 12:00:00 AM,,K420,FRANKLIN K. LANE HS - K,BROOKLYN
"71,236",ALL NIGHT MISSION (FROM BOOK OF WPA GRAPHICS ACCESSION # 71228),JACOBI,ELI,LINOLEUM CUT,01/01/1940 12:00:00 AM,N/A,K490,FORT HAMILTON HS - K,BROOKLYN
"71,343",SKATING ON ROUNDOUT CREEK,GOTTLIEB,HARRY,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATT: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,344",MILL,GRAMBS,BLANCHE,"ETCHING, COLOR",01/01/1937 12:00:00 AM,"MATT: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,345",CORSICAN HILLSIDE,HEINES,JOHN,WOODCUT,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,346",JOHNNY AT THE BAT,HELFOND,RIVA,"LITHOGRAPH, COLOR",01/01/1938 12:00:00 AM,"MATTE: 20"" X 24""",Q570,FRANK SINATRA HIGH SCHOOL-Q,QUEENS
"71,347",BARGES ON CANAL,HELFOND,RIVA,"LITHOGRAPH, COLOR",,"MATTE: 20"" X 24""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,348",HIGH SCHOOL SENIOR,HICKS,WILLIAM,ETCHING,01/01/1937 12:00:00 AM,"MATTE: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,349",WATERFRONT,HOFFMAN,BENITO,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"31,076",GEORGE WASHINGTON,LIVINGSTON,R,OIL ON CANVAS,01/01/1937 12:00:00 AM,,Q801,OSSS / DSF - QUEENS,QUEENS
"71,350",LAUNDRY,LEBOIT,JOSEPH,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,351",MAN ON PULLEY,LOWELL,NAT,ETCHING,01/01/1937 12:00:00 AM,"21"" X 17""",Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"71,352",SUBWAY STATION,LOZOWICK,LOUIS,LITHOGRAPH,01/01/1936 12:00:00 AM,"MATTE: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"31,077",ABRAHAM LINCOLN,COLE,THOMAS,OIL ON CANVAS,01/01/1940 12:00:00 AM,"39"" X 33""",K216,P.S. 216 - BROOKLYN,BROOKLYN
"71,368",THE CITY,SKOLFIELD,RAYMOND,LITHOGRAPH,01/01/1936 12:00:00 AM,"MATTE: 22"" X 28""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,363",BICYCLE RACE,OLDS,ELIZABETH,LITHOGRAPH,01/01/1938 12:00:00 AM,"MATTE: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,353",FIRST AVENUE MARKET,LOZOWICK,LOUIS,LITHOGRAPH,01/01/1934 12:00:00 AM,"MATTE: 20"" X 16""",Q998,NYC SCHOOL CONSTR. AUTHORITY - QUEENS,QUEENS
"71,354",O HIGGINS' TEAM,LOZOWICK,LOUIS,LITHOGRAPH,01/01/1939 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,355",THE WHITE CHURCH,MANDELMAN,BEATRICE,SILKSCREEN,01/01/1938 12:00:00 AM,"MATTE: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,356",BOATHOUSE,MARGOLIES,SAMUEL,"ETCHING, COLOR",,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,357",BRINGING IN THE FISH,MARKOW,JACK,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,358",TRANSPORTATION,MAHL,CLAIRE,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATTE: 24"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,359",HAAREN HIGH SCHOOL ART ROOM,MULLER,R.,WOODCUT,01/01/1930 12:00:00 AM,"MATTE: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,359",HAAREN HIGH SCHOOL ART ROOM,MULLER,R.,LINOLEUM CUT,01/01/1930 12:00:00 AM,"MATTE: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,360",BOAT HOUSE,MURPHY,M.,WOODCUT,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,361","TWILIGHT BROWNSVILLE, NYC",NOONEY,ANNE,LITHOGRAPH,01/01/1938 12:00:00 AM,,Q460,FLUSHING HS - Q,QUEENS
"71,362",BROOKLYN STREET,NOONEY,ANNE,LITHOGRAPH,01/01/1937 12:00:00 AM,"MATTE: 16"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,364",RHYTHM BAND WPA,OLDS,ELIZABETH,LITHOGRAPH,01/01/1936 12:00:00 AM,"MATTE: 20"" X 24""",Q460,FLUSHING HS - Q,QUEENS
"71,365",TREE TRUNKS,RUSH,ROSA,SILKSCREEN,,"MATTE: 20"" X 24""",Q801,OSSS / DSF - QUEENS,QUEENS
"71,366",COUNTRY FIRE HOUSE,SHOKLER,HARRY,SILKSCREEN,01/01/1937 12:00:00 AM,"MATTE: 24"" X 20""",Q460,FLUSHING HS - Q,QUEENS
"71,367",HOCKEY PLAYERS,SCHWARTZ,?,SILKSCREEN,,"MATTE: 20"" X 16""",Q460,FLUSHING HS - Q,QUEENS
"71,369",THE SEA LIONS POOL,SKOLFIELD,RAYMOND,LITHOGRAPH,01/01/1936 12:00:00 AM,"MATTE: 22"" X 28""",Q460,FLUSHING HS - Q,QUEENS
